Test Case ID,Modul,Komponen / Kondisi Uji,Langkah-Langkah,Hasil yang Diharapkan,Jenis,Level,Stack,File Sumber,Job CI,Status
TC-LA-191,Layanan AI,Rate limiter,"1. bun run test  2. File: apps/project-service/src/middleware/rate-limit.test.ts  3. Kasus: ""Decrements remaining count per request""",Decrements remaining count per request,TDD,Unit,TypeScript,apps/project-service/src/middleware/rate-limit.test.ts,test-unit,Pass
TC-LA-192,Layanan AI,Rate limiter,"1. bun run test  2. File: apps/project-service/src/middleware/rate-limit.test.ts  3. Kasus: ""Shows remaining 0 on rate limit""",Shows remaining 0 on rate limit,TDD,Unit,TypeScript,apps/project-service/src/middleware/rate-limit.test.ts,test-unit,Pass
TC-LA-193,Layanan AI,Project listing visibility,"1. bun run test  2. File: apps/project-service/src/repositories/project-list-visibility.test.ts  3. Kasus: ""Leaves public_detail descriptions intact""",Leaves public_detail descriptions intact,TDD,Integrasi Data,TypeScript,apps/project-service/src/repositories/project-list-visibility.test.ts,test-unit,Pass
TC-LA-194,Layanan AI,Anonymous viewer,"1. bun run test  2. File: apps/project-service/src/routes/available-visibility.test.ts  3. Kasus: ""Cannot reach a private row""",Cannot reach a private row,ATDD,Kontrak API,TypeScript,apps/project-service/src/routes/available-visibility.test.ts,test-unit,Pass
TC-LA-195,Layanan AI,Anonymous viewer,"1. bun run test  2. File: apps/project-service/src/routes/available-visibility.test.ts  3. Kasus: ""Gets a truncated description and no preferences""",Gets a truncated description and no preferences,ATDD,Kontrak API,TypeScript,apps/project-service/src/routes/available-visibility.test.ts,test-unit,Pass
TC-LA-196,Layanan AI,Anonymous viewer,"1. bun run test  2. File: apps/project-service/src/routes/available-visibility.test.ts  3. Kasus: ""Is not treated as the owner when ownerId is absent""",Is not treated as the owner when ownerId is absent,ATDD,Kontrak API,TypeScript,apps/project-service/src/routes/available-visibility.test.ts,test-unit,Pass
TC-LA-197,Layanan AI,Browse and direct link agree on what is public,"1. bun run test  2. File: apps/project-service/src/routes/available-visibility.test.ts  3. Kasus: ""Opens a direct link to a team_forming project""",Opens a direct link to a team_forming project,ATDD,Kontrak API,TypeScript,apps/project-service/src/routes/available-visibility.test.ts,test-unit,Pass
TC-LA-198,Layanan AI,Browse and direct link agree on what is public,"1. bun run test  2. File: apps/project-service/src/routes/available-visibility.test.ts  3. Kasus: ""Serves the scope projection on that page""",Serves the scope projection on that page,ATDD,Kontrak API,TypeScript,apps/project-service/src/routes/available-visibility.test.ts,test-unit,Pass
TC-LA-199,Layanan AI,GET /projects/available,"1. bun run test  2. File: apps/project-service/src/routes/available-visibility.test.ts  3. Kasus: ""Excludes private projects""",Excludes private projects,ATDD,Kontrak API,TypeScript,apps/project-service/src/routes/available-visibility.test.ts,test-unit,Pass
TC-LA-200,Layanan AI,GET /projects/available,"1. bun run test  2. File: apps/project-service/src/routes/available-visibility.test.ts  3. Kasus: ""Shapes rows through the shared gate""",Shapes rows through the shared gate,ATDD,Kontrak API,TypeScript,apps/project-service/src/routes/available-visibility.test.ts,test-unit,Pass
TC-LA-201,Layanan AI,GET /projects/public,"1. bun run test  2. File: apps/project-service/src/routes/available-visibility.test.ts  3. Kasus: ""Shapes rows through the shared gate rather than its own truncation""",Shapes rows through the shared gate rather than its own truncation,ATDD,Kontrak API,TypeScript,apps/project-service/src/routes/available-visibility.test.ts,test-unit,Pass
TC-LA-202,Layanan AI,Channels it will not sign,"1. bun run test  2. File: apps/project-service/src/routes/realtime-access.test.ts  3. Kasus: ""Refuses an id containing the user separator""",Refuses an id containing the user separator,ATDD,Kontrak API,TypeScript,apps/project-service/src/routes/realtime-access.test.ts,test-unit,Pass
TC-LA-203,Layanan AI,POST /projects/:id/upload-spec,"1. bun run test  2. File: apps/project-service/src/routes/upload-spec-honesty.test.ts  3. Kasus: ""Does not swallow the AI error into a success response""",Does not swallow the AI error into a success response,ATDD,Kontrak API,TypeScript,apps/project-service/src/routes/upload-spec-honesty.test.ts,test-unit,Pass
TC-LA-204,Layanan AI,POST /projects/:id/upload-spec,"1. bun run test  2. File: apps/project-service/src/routes/upload-spec-honesty.test.ts  3. Kasus: ""Reports a failed parse as a failure""",Reports a failed parse as a failure,ATDD,Kontrak API,TypeScript,apps/project-service/src/routes/upload-spec-honesty.test.ts,test-unit,Pass
TC-LA-205,Layanan AI,Outbox-worker > stopOutboxProcessor,"1. bun run test  2. File: apps/project-service/src/services/outbox-worker.test.ts  3. Kasus: ""Drains NATS connection and stops""",Drains NATS connection and stops,TDD,Unit Layanan,TypeScript,apps/project-service/src/services/outbox-worker.test.ts,test-unit,Pass
TC-LA-206,Layanan AI,MilestoneService > updateMilestoneStatus,"1. bun run test  2. File: apps/project-service/src/services/project.service.test.ts  3. Kasus: ""Allows a 3rd revision when a paid credit exists""",Allows a 3rd revision when a paid credit exists,TDD,Unit Layanan,TypeScript,apps/project-service/src/services/project.service.test.ts,test-unit,Pass
TC-LA-207,Layanan AI,ATDD: Milestone Management Flow,"1. bun run test  2. File: apps/project-service/src/tests/acceptance.test.ts  3. Kasus: ""As an owner, the 3rd revision should be rejected (paid revision required)""","As an owner, the 3rd revision should be rejected (paid revision required)",ATDD,Unit,TypeScript,apps/project-service/src/tests/acceptance.test.ts,test-unit,Pass
TC-LA-208,Layanan AI,Authenticated shell,"1. bun run test  2. File: apps/web/src/routes/authenticated-layout.test.ts  3. Kasus: ""Keeps main as the scrolling region""",Keeps main as the scrolling region,ATDD,Kontrak API,TypeScript,apps/web/src/routes/authenticated-layout.test.ts,test-unit,Pass
TC-LA-209,Layanan AI,Public project detail survives an owner-gated work-packages failure,"1. bun run test  2. File: apps/web/src/routes/public-detail-resilience.test.ts  3. Kasus: ""Defaults work packages to null on failure""",Defaults work packages to null on failure,ATDD,Kontrak API,TypeScript,apps/web/src/routes/public-detail-resilience.test.ts,test-unit,Pass
TC-LA-210,Layanan AI,SenderType,"1. bun run test  2. File: packages/shared/src/enums.test.ts  3. Kasus: ""Has user, ai, system""","Has user, ai, system",TDD,Unit,TypeScript,packages/shared/src/enums.test.ts,test-unit,Pass
TC-LA-211,Layanan AI,UserRole,"1. bun run test  2. File: packages/shared/src/enums.test.ts  3. Kasus: ""Has no admin in main app""",Has no admin in main app,TDD,Unit,TypeScript,packages/shared/src/enums.test.ts,test-unit,Pass
TC-LA-212,Layanan AI,AppError,"1. bun run test  2. File: packages/shared/src/errors.test.ts  3. Kasus: ""Details undefined when omitted""",Details undefined when omitted,TDD,Unit,TypeScript,packages/shared/src/errors.test.ts,test-unit,Pass
TC-LA-213,Layanan AI,AppError,"1. bun run test  2. File: packages/shared/src/errors.test.ts  3. Kasus: ""Stores details""",Stores details,TDD,Unit,TypeScript,packages/shared/src/errors.test.ts,test-unit,Pass
TC-LA-214,Layanan AI,ValidationError,"1. bun run test  2. File: packages/shared/src/errors.test.ts  3. Kasus: ""Accepts details""",Accepts details,TDD,Unit,TypeScript,packages/shared/src/errors.test.ts,test-unit,Pass
TC-LA-215,Layanan AI,RegisterUserSchema,"1. bun run test  2. File: packages/shared/src/schemas.test.ts  3. Kasus: ""Rejects invalid email""",Rejects invalid email,TDD,Unit,TypeScript,packages/shared/src/schemas.test.ts,test-unit,Pass
TC-MP-001,Manajemen Proyek,Project Lifecycle — Cancelled project cannot transition,"1. Given a project in ""cancelled"" status  2. When transitioned to ""scoping""",the transition should fail,BDD,Skenario (BDD),TypeScript,apps/project-service/src/features/project-lifecycle.spec.ts,test-unit,Pass
TC-MP-002,Manajemen Proyek,Project Lifecycle — Cannot skip from draft to in_progress,"1. Given a project in ""draft"" status  2. When transitioned to ""in_progress""",the transition should fail,BDD,Skenario (BDD),TypeScript,apps/project-service/src/features/project-lifecycle.spec.ts,test-unit,Pass
TC-MP-003,Manajemen Proyek,Project Lifecycle — Create project with valid data,1. Given a valid project creation payload  2. When the project is created,"it should have status ""draft""",BDD,Skenario (BDD),TypeScript,apps/project-service/src/features/project-lifecycle.spec.ts,test-unit,Pass
TC-MP-004,Manajemen Proyek,Project Lifecycle — Invalid transition rejected,"1. Given a project in ""draft"" status  2. When transitioned to ""completed""",the transition should fail,BDD,Skenario (BDD),TypeScript,apps/project-service/src/features/project-lifecycle.spec.ts,test-unit,Pass
TC-MP-005,Manajemen Proyek,Project Lifecycle — Team project can enter team_forming,"1. Given a project with team_size 3 in ""matching"" status  2. When transitioned to ""team_forming""",the transition should succeed,BDD,Skenario (BDD),TypeScript,apps/project-service/src/features/project-lifecycle.spec.ts,test-unit,Pass
TC-MP-006,Manajemen Proyek,Project Lifecycle — Team project must go through team_forming,"1. Given a project with team_size 3 in ""matching"" status  2. When transitioned to ""matched""",the transition should fail,BDD,Skenario (BDD),TypeScript,apps/project-service/src/features/project-lifecycle.spec.ts,test-unit,Pass
TC-MP-007,Manajemen Proyek,ParseOrderRef,"1. bun run test  2. File: apps/project-service/src/lib/order-ref.test.ts  3. Kasus: ""Accepts an uppercased uuid""",Accepts an uppercased uuid,TDD,Unit,TypeScript,apps/project-service/src/lib/order-ref.test.ts,test-unit,Pass
TC-MP-008,Manajemen Proyek,ParseOrderRef,"1. bun run test  2. File: apps/project-service/src/lib/order-ref.test.ts  3. Kasus: ""Refuses a revision order with no readable uuid""",Refuses a revision order with no readable uuid,TDD,Unit,TypeScript,apps/project-service/src/lib/order-ref.test.ts,test-unit,Pass
TC-MP-009,Manajemen Proyek,ParseOrderRef,"1. bun run test  2. File: apps/project-service/src/lib/order-ref.test.ts  3. Kasus: ""Reports an unrecognised prefix rather than guessing""",Reports an unrecognised prefix rather than guessing,TDD,Unit,TypeScript,apps/project-service/src/lib/order-ref.test.ts,test-unit,Pass
TC-MP-010,Manajemen Proyek,PublicProjectScope,"1. bun run test  2. File: apps/project-service/src/lib/public-scope.test.ts  3. Kasus: ""Carries no per-package amount""",Carries no per-package amount,TDD,Unit,TypeScript,apps/project-service/src/lib/public-scope.test.ts,test-unit,Pass
TC-MP-011,Manajemen Proyek,PublicProjectScope,"1. bun run test  2. File: apps/project-service/src/lib/public-scope.test.ts  3. Kasus: ""Carries no total cost""",Carries no total cost,TDD,Unit,TypeScript,apps/project-service/src/lib/public-scope.test.ts,test-unit,Pass
TC-MP-012,Manajemen Proyek,PublicProjectScope,"1. bun run test  2. File: apps/project-service/src/lib/public-scope.test.ts  3. Kasus: ""Describes the work""",Describes the work,TDD,Unit,TypeScript,apps/project-service/src/lib/public-scope.test.ts,test-unit,Pass
TC-MP-013,Manajemen Proyek,PublicProjectScope,"1. bun run test  2. File: apps/project-service/src/lib/public-scope.test.ts  3. Kasus: ""Ignores a field the model invented""",Ignores a field the model invented,TDD,Unit,TypeScript,apps/project-service/src/lib/public-scope.test.ts,test-unit,Pass
TC-MP-014,Manajemen Proyek,PublicProjectScope,"1. bun run test  2. File: apps/project-service/src/lib/public-scope.test.ts  3. Kasus: ""Withholds the scope from a private project""",Withholds the scope from a private project,TDD,Unit,TypeScript,apps/project-service/src/lib/public-scope.test.ts,test-unit,Pass
TC-MP-015,Manajemen Proyek,PublicProjectScope,"1. bun run test  2. File: apps/project-service/src/lib/public-scope.test.ts  3. Kasus: ""Withholds the scope from a summary-only project""",Withholds the scope from a summary-only project,TDD,Unit,TypeScript,apps/project-service/src/lib/public-scope.test.ts,test-unit,Pass
TC-MP-016,Manajemen Proyek,StartOfQuotaDay,"1. bun run test  2. File: apps/project-service/src/lib/quota-day.test.ts  3. Kasus: ""Keeps a late-evening request inside the day the owner is in""",Keeps a late-evening request inside the day the owner is in,TDD,Unit,TypeScript,apps/project-service/src/lib/quota-day.test.ts,test-unit,Pass
TC-MP-017,Manajemen Proyek,StartOfQuotaDay,"1. bun run test  2. File: apps/project-service/src/lib/quota-day.test.ts  3. Kasus: ""Rolls over at Jakarta midnight""",Rolls over at Jakarta midnight,TDD,Unit,TypeScript,apps/project-service/src/lib/quota-day.test.ts,test-unit,Pass
TC-MP-018,Manajemen Proyek,StartOfQuotaDay,"1. bun run test  2. File: apps/project-service/src/lib/quota-day.test.ts  3. Kasus: ""Starts the day at midnight in Jakarta, not in UTC""","Starts the day at midnight in Jakarta, not in UTC",TDD,Unit,TypeScript,apps/project-service/src/lib/quota-day.test.ts,test-unit,Pass
TC-MP-019,Manajemen Proyek,StartOfQuotaDay,"1. bun run test  2. File: apps/project-service/src/lib/quota-day.test.ts  3. Kasus: ""Uses the same offset in both halves of the year""",Uses the same offset in both halves of the year,TDD,Unit,TypeScript,apps/project-service/src/lib/quota-day.test.ts,test-unit,Pass
TC-MP-020,Manajemen Proyek,Project State Machine > VALID_TRANSITIONS map,"1. bun run test  2. File: apps/project-service/src/lib/state-machine.test.ts  3. Kasus: ""Covers all 18 project statuses""",Covers all 18 project statuses,TDD,Unit,TypeScript,apps/project-service/src/lib/state-machine.test.ts,test-unit,Pass
TC-MP-021,Manajemen Proyek,Project State Machine > findTransitionEvent,"1. bun run test  2. File: apps/project-service/src/lib/state-machine.test.ts  3. Kasus: ""Finds CANCEL for draft to cancelled""",Finds CANCEL for draft to cancelled,TDD,Unit,TypeScript,apps/project-service/src/lib/state-machine.test.ts,test-unit,Pass
TC-MP-022,Manajemen Proyek,Project State Machine > findTransitionEvent,"1. bun run test  2. File: apps/project-service/src/lib/state-machine.test.ts  3. Kasus: ""Finds COMPLETE for review to completed""",Finds COMPLETE for review to completed,TDD,Unit,TypeScript,apps/project-service/src/lib/state-machine.test.ts,test-unit,Pass
TC-MP-023,Manajemen Proyek,Project State Machine > findTransitionEvent,"1. bun run test  2. File: apps/project-service/src/lib/state-machine.test.ts  3. Kasus: ""Finds RESUME for on_hold to in_progress""",Finds RESUME for on_hold to in_progress,TDD,Unit,TypeScript,apps/project-service/src/lib/state-machine.test.ts,test-unit,Pass
TC-MP-024,Manajemen Proyek,Project State Machine > findTransitionEvent,"1. bun run test  2. File: apps/project-service/src/lib/state-machine.test.ts  3. Kasus: ""Returns null for invalid transition""",Returns null for invalid transition,TDD,Unit,TypeScript,apps/project-service/src/lib/state-machine.test.ts,test-unit,Pass
TC-MP-025,Manajemen Proyek,Project State Machine > getValidTransitions,"1. bun run test  2. File: apps/project-service/src/lib/state-machine.test.ts  3. Kasus: ""Cancelled has no transitions""",Cancelled has no transitions,TDD,Unit,TypeScript,apps/project-service/src/lib/state-machine.test.ts,test-unit,Pass
TC-MP-026,Manajemen Proyek,Project State Machine > getValidTransitions,"1. bun run test  2. File: apps/project-service/src/lib/state-machine.test.ts  3. Kasus: ""Completed has no transitions""",Completed has no transitions,TDD,Unit,TypeScript,apps/project-service/src/lib/state-machine.test.ts,test-unit,Pass
TC-MP-027,Manajemen Proyek,Project State Machine > getValidTransitions,"1. bun run test  2. File: apps/project-service/src/lib/state-machine.test.ts  3. Kasus: ""Draft has 2 exits""",Draft has 2 exits,TDD,Unit,TypeScript,apps/project-service/src/lib/state-machine.test.ts,test-unit,Pass
TC-MP-028,Manajemen Proyek,Project State Machine > getValidTransitions,"1. bun run test  2. File: apps/project-service/src/lib/state-machine.test.ts  3. Kasus: ""In_progress has 5 exits""",In_progress has 5 exits,TDD,Unit,TypeScript,apps/project-service/src/lib/state-machine.test.ts,test-unit,Pass
TC-MP-029,Manajemen Proyek,Project State Machine > getValidTransitions,"1. bun run test  2. File: apps/project-service/src/lib/state-machine.test.ts  3. Kasus: ""On_hold has 3 exits""",On_hold has 3 exits,TDD,Unit,TypeScript,apps/project-service/src/lib/state-machine.test.ts,test-unit,Pass
TC-MP-030,Manajemen Proyek,Project State Machine > isValidTransition,"1. bun run test  2. File: apps/project-service/src/lib/state-machine.test.ts  3. Kasus: ""Draft can be cancelled""",Draft can be cancelled,TDD,Unit,TypeScript,apps/project-service/src/lib/state-machine.test.ts,test-unit,Pass
TC-MP-031,Manajemen Proyek,Project State Machine > isValidTransition,"1. bun run test  2. File: apps/project-service/src/lib/state-machine.test.ts  3. Kasus: ""Draft cannot go to completed""",Draft cannot go to completed,TDD,Unit,TypeScript,apps/project-service/src/lib/state-machine.test.ts,test-unit,Pass
TC-MP-032,Manajemen Proyek,Project State Machine > isValidTransition,"1. bun run test  2. File: apps/project-service/src/lib/state-machine.test.ts  3. Kasus: ""Draft cannot skip to in_progress""",Draft cannot skip to in_progress,TDD,Unit,TypeScript,apps/project-service/src/lib/state-machine.test.ts,test-unit,Pass
